system:index,area_km2,class_name_n0,class_name_n1,class_name_n2,class_name_n3,class_name_n4,classe,nome,territory,year,.geo
10_2_6,1.0406160028076197,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Brasil Novo,1501725.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_2_7,4.209158812805172,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Brasil Novo,1501725.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_0,7707.977561898174,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_1,84.37162600726393,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_2,0.07053782177734375,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_3,0.02052913995361328,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_4,473.74679657504964,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_5,1.757121742126461,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_6,1.597347124084471,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_7,2.610411657592773,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3_8,0.030356973449707024,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Medicilândia,1504455.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_0,10585.525951360234,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_1,1.6091733154296866,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_2,96.36522295397937,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_3,0.014276344848632815,Antrópico,Agropecuária,Silvicultura,Silvicultura,Silvicultura,9,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_4,0.6128612388916018,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_5,3.4649578333740183,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_6,1119.0294780730217,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_7,2.311289968078629,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_8,3.1386916796874997,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_9,0.01783454565429688,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_10,20.011448197998,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4_11,8.9233984375E-4,Antrópico,Agropecuária,Agricultura,Lavoura Perene,Dendê,35,Pacajá,1505486.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_0,6649.417544237742,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_1,0.014268918029785155,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_2,84.32596835296664,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_3,1.1648973153686517,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_4,2.334331013061525,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_5,424.84780709418374,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_6,1.7277857788696285,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_7,6.447193242797851,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5_8,2.6712567365722646,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Placas,1505650.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_0,11998.203606619732,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_1,0.043781678466796876,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_2,1537.852241692991,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_3,0.8372289762573242,Antrópico,Agropecuária,Silvicultura,Silvicultura,Silvicultura,9,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_4,2087.556373459896,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_5,1.7753135216064446,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_6,152.63217968670594,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_7,1.432391036560054,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_8,0.29833754327392575,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_6_9,1638.676250011562,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Porto de Moz,1505908.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_0,13313.782731819476,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_1,0.5467867948608393,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_2,562.1071190125658,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_3,13.210241223998995,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_4,0.11053745788574221,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_5,91.31739269104058,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_6,0.9448686816406255,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_7,1.4292993896484394,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_8,0.41179671380615246,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_7_9,435.3672003232439,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Senador José Porfírio,1507805.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_0,9992.326070956136,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_1,0.004459355590820313,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_2,66.33112610394352,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_3,0.1874073455200196,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_4,2.3288691129150405,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_5,703.3076468721509,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_6,5.848916688720855,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_7,16.827004902648977,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_8_8,3.9301805810546893,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Uruará,1508159.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_0,1769.3009784987148,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_1,138.06790702319358,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_2,25.843601512939824,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_3,0.4632790541381827,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_4,927.6960816322182,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_5,1.2115440361328118,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_6,3.9416237794189417,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_9_7,222.5973209943115,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Vitória do Xingu,1508357.0,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_0,147872.0156880365,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_1,1737.187763741422,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_2,6679.305424240596,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_3,65.97044302380367,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_4,162.5662538836068,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_5,972.5764049830491,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_6,16.5256850465094,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_7,13.491872235290565,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_8,181.03964876849275,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_9,17.689037733398184,Antrópico,Área não vegetada,Mineração,Mineração,Mineração,30,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_10,1812.6329426715226,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0_11,0.6897975204467766,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Altamira,1500602.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_0,11152.817278217406,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_1,0.004452449340820313,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_2,231.78442189697134,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_3,35.176733202635674,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_4,1.781328876159674,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_5,315.2644203251972,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_6,1.1271411436157224,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_7,5.563411299072265,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_8,0.8817985965576188,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1_9,150.5281532539712,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Anapu,1500859.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_0,5346.379934193867,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_1,100.64441240966929,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_2,0.40332361553955065,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_3,0.08741814117431648,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_4,906.2078004956121,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_5,3.1488265117797845,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_6,0.7648660031127951,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2_7,4.532340665771482,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Brasil Novo,1501725.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_0,7675.6445366064545,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_1,84.15198019091862,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_2,0.049973701843261734,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_3,0.01785410559082031,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_4,506.3546931353597,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_5,1.8963362283325116,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_6,1.1431162670898432,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3_7,3.005003654052733,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Medicilândia,1504455.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_0,10448.614101704643,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_1,1.3433481755981438,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_2,95.78973640563962,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_3,0.014276344848632815,Antrópico,Agropecuária,Silvicultura,Silvicultura,Silvicultura,9,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_4,0.5352517440795901,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_5,1.8442872625122084,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_6,1256.0455009449481,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_7,2.403170519165055,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_8,5.909600133544924,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_9,0.01783454565429688,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_10,19.48679958453366,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4_11,8.9233984375E-4,Antrópico,Agropecuária,Agricultura,Lavoura Perene,Dendê,35,Pacajá,1505486.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_0,6465.789605917116,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_1,0.014268917419433591,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_2,81.79261218542467,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_3,1.2665780162963869,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_4,2.0970650881958024,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_5,610.7789369332168,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_6,1.7839878386840817,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_7,6.7558603861084014,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5_8,2.623074031677246,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Placas,1505650.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_6_0,11961.23352517271,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Porto de Moz,1505908.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_6_1,0.043781678466796876,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Porto de Moz,1505908.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_6_2,1476.5864657451946,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Porto de Moz,1505908.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_6_3,0.8363353612060546,Antrópico,Agropecuária,Silvicultura,Silvicultura,Silvicultura,9,Porto de Moz,1505908.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_6_4,1935.3104725748408,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Porto de Moz,1505908.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_6_5,1.7440675326538084,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Porto de Moz,1505908.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_6_6,188.71547430480626,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Porto de Moz,1505908.0,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
